id|cantón
43452|GUAYAQUIL
43453|GUAYAQUIL
43454|SANTA ROSA
43455|SANTA ROSA
43456|SANTA ROSA
43457|GUAYAQUIL
43458|GUAYAQUIL
43459|MANTA
43460|GUAYAQUIL
43461|GUAYAQUIL
43462|GUAYAQUIL
43463|EL CARMEN
43464|GUAYAQUIL
43465|MILAGRO
43466|MILAGRO
43467|LA LIBERTAD
43468|CHONE
43469|EL EMPALME
43470|EL CARMEN
43471|PORTOVIEJO
43472|EL EMPALME
43473|GUAYAQUIL
43474|PUERTO LÓPEZ
43475|GUAYAQUIL
43476|MANTA
43477|GUAYAQUIL
43478|MACHALA
43479|PORTOVIEJO
43480|GUAYAQUIL
43481|LA LIBERTAD
43482|GUAYAQUIL
43483|GUAYAQUIL
43484|MANTA
43485|MANTA
43486|SANTA ELENA 
43487|GUAYAQUIL
43488|GUAYAQUIL
43489|GUAYAQUIL
43490|MILAGRO
43491|GUAYAQUIL
43492|GUAYAQUIL
43493|SALINAS
43494|SALINAS
43495|SANTA ROSA
43496|GUAYAQUIL
43497|GUAYAQUIL
43498|GUAYAQUIL
43499|GUAYAQUIL
43500|GUAYAQUIL
43501|LA LIBERTAD
43502|GUAYAQUIL
43503|GUAYAQUIL
43504|MANTA
43505|GUAYAQUIL
43506|GUAYAQUIL
43507|MANTA
43508|GUAYAQUIL
43509|GUAYAQUIL
43510|GUAYAQUIL
43511|GUAYAQUIL
43512|GUAYAQUIL
43513|HUAQUILLAS
43514|SANTA ROSA
43515|MACHALA
43516|EL CARMEN
43517|MANTA
43518|MANTA
43519|MANTA
43520|GUAYAQUIL
43521|MANTA
43522|GUAYAQUIL
43523|GUAYAQUIL
43524|GUAYAQUIL
43525|GUAYAQUIL
43526|GUAYAQUIL
43527|GUAYAQUIL
43528|GUAYAQUIL
43529|GUAYAQUIL
43530|GUAYAQUIL
43531|GUAYAQUIL
43532|GUAYAQUIL
43533|PORTOVELO
43534|GUAYAQUIL
43535|GUAYAQUIL
43536|JAMA
43537|SAN VICENTE
43538|GUAYAQUIL
43539|GUAYAQUIL
43540|BABAHOYO
43541|GUAYAQUIL
43542|MANTA
43543|GUAYAQUIL
43544|GUAYAQUIL
43545|GUAYAQUIL
43546|BABAHOYO
43547|QUEVEDO
43548|GUAYAQUIL
43549|SAN VICENTE
43550|SAMBORONDÓN
43551|GUAYAQUIL
43552|SALINAS
43553|SANTA ELENA
43554|MACHALA
43555|GUAYAQUIL
43556|MANTA
43557|GUAYAQUIL
43558|GUAYAQUIL
43559|GUAYAQUIL
43560|SALINAS
43561|SALINAS
43562|SALINAS
43563|SAN VICENTE
43564|MANTA
43565|GUAYAQUIL
43566|SALINAS
43567|PUERTO LÓPEZ
43568|SALINAS
43569|SANTA ELENA
43570|SANTA ELENA 
43571|SANTA ELENA
43572|BOLÍVAR
43573|BABA
43574|PORTOVIEJO
43575|GUAYAQUIL
43576|JIPIJAPA
43577|BABA
43578|MANTA
43579|SALINAS
43580|GUAYAQUIL
43581|GUAYAQUIL
43582|GUAYAQUIL
43583|GUAYAQUIL
43584|MACHALA
43585|HUAQUILLAS
43586|GUAYAQUIL
43587|GUAYAQUIL
43588|GUAYAQUIL
43589|MANTA
43590|SANTA ELENA
43591|PASAJE
43592|ZARUMA
43593|GUAYAQUIL
43594|MANTA
43595|PORTOVIEJO
43596|MANTA
43597|MACHALA
43598|LA LIBERTAD
43599|ZARUMA
43600|SALINAS
43601|PORTOVELO
43602|GUAYAQUIL
43603|PORTOVIEJO
43604|QUEVEDO
43605|MANTA
43606|DURÁN
43607|GUAYAQUIL
43608|JAMA
43609|MANTA
43610|SANTA ELENA 
43611|SANTA ELENA
43612|SANTA ROSA
43613|GUAYAQUIL
43614|SALINAS
43615|MACHALA
43616|GUAYAQUIL
43617|SUCRE
43618|PORTOVIEJO
43619|PUERTO LÓPEZ
43620|GUAYAQUIL
43621|GUAYAQUIL
43622|MANTA
43623|PEDERNALES
43624|GUAYAQUIL
43625|MACHALA
43626|PEDERNALES
43627|SANTA ELENA
43628|SAN VICENTE
43629|MANTA
43630|GUAYAQUIL
43631|LA LIBERTAD
43632|GUAYAQUIL
43633|GUAYAQUIL
43634|PLAYAS
43635|GUAYAQUIL
43636|GUAYAQUIL
43637|BABAHOYO
43638|TOSAGUA
43639|PORTOVIEJO
43640|SANTA ELENA
43641|PUERTO LÓPEZ
43642|SAN VICENTE
43643|GUAYAQUIL
43644|GUAYAQUIL
43645|GUAYAQUIL
43646|SANTA ELENA
43647|PORTOVIEJO
43648|SAMBORONDÓN
43649|LA LIBERTAD
43650|EL GUABO
43651|GUAYAQUIL
43652|GUAYAQUIL
43653|SUCRE
43654|JIPIJAPA
43655|GUAYAQUIL
43656|GUAYAQUIL
43657|GUAYAQUIL
43658|PEDERNALES
43659|GUAYAQUIL
43660|GUAYAQUIL
43661|MACHALA
43662|GUAYAQUIL
43663|GUAYAQUIL
43664|GUAYAQUIL
43665|GUAYAQUIL
43666|GUAYAQUIL
43667|MACHALA
43668|GUAYAQUIL
43669|SALINAS
43670|SANTA ELENA
43671|GUAYAQUIL
43672|ZARUMA
43673|GUAYAQUIL
43674|GUAYAQUIL
43675|ZARUMA
43676|SAN VICENTE
43677|GUAYAQUIL
43678|GUAYAQUIL
43679|BABAHOYO
43680|GUAYAQUIL
43681|ZARUMA
43682|GUAYAQUIL
43683|GUAYAQUIL
43684|PEDERNALES
43685|GUAYAQUIL
43686|SALINAS
43687|GUAYAQUIL
43688|GUAYAQUIL
43689|GUAYAQUIL
43690|HUAQUILLAS
43691|GUAYAQUIL
43692|GUAYAQUIL
43693|SANTA ELENA
43694|MANTA
43695|PUERTO LÓPEZ
43696|SANTA ELENA
43697|GUAYAQUIL
43698|SANTA ELENA
43699|SUCRE
43700|SUCRE
43701|GUAYAQUIL
43702|SAMBORONDÓN
43703|GUAYAQUIL
43704|SAMBORONDÓN
43705|GUAYAQUIL
43706|SALINAS
43707|SALINAS
43708|MANTA
43709|LA LIBERTAD
43710|MANTA
43711|MANTA
43712|PUERTO LÓPEZ
43713|GUAYAQUIL
43714|SALINAS
43715|GUAYAQUIL
43716|SALINAS
43717|SALINAS
43718|SALINAS
43719|SALINAS
43720|SALINAS
43721|SALINAS
43722|SANTA ELENA
43723|GUAYAQUIL
43724|GUAYAQUIL
43725|DAULE
43726|PORTOVIEJO
43727|MANTA
43728|MANTA
43729|QUEVEDO
43730|GUAYAQUIL
43731|PIÑAS
43732|GUAYAQUIL
43733|GUAYAQUIL
43734|GUAYAQUIL
43735|GUAYAQUIL
43736|GUAYAQUIL
43737|GUAYAQUIL
43738|GUAYAQUIL
43739|GUAYAQUIL
43740|GUAYAQUIL
43741|MANTA
43742|MACHALA
43743|GUAYAQUIL
43744|NARANJAL
43745|PASAJE
43746|GUAYAQUIL
43747|SALINAS
43748|PEDERNALES
43749|SAN VICENTE
43750|SAMBORONDÓN
43751|PORTOVIEJO
43752|SALINAS
43753|QUEVEDO
43754|PORTOVIEJO
43755|PORTOVIEJO
43756|SUCRE
43757|MACHALA
43758|DURÁN
43759|GUAYAQUIL
43760|MACHALA
43761|GUAYAQUIL
43762|PAJÁN
43763|SUCRE
43764|DURÁN
43765|PASAJE
43766|HUAQUILLAS
43767|SANTA ROSA
43768|EL CARMEN
43769|MACHALA
43770|BOLÍVAR
43771|GUAYAQUIL
43772|LA LIBERTAD
43773|JIPIJAPA
43774|GUAYAQUIL
43775|SAN VICENTE
43776|GUAYAQUIL
43777|SANTA ELENA
43778|GUAYAQUIL
43779|GUAYAQUIL
43780|MANTA
43781|GUAYAQUIL
43782|GUAYAQUIL
43783|GUAYAQUIL
43784|MANTA
43785|GUAYAQUIL
43786|PORTOVIEJO
43787|GUAYAQUIL
43788|GUAYAQUIL
43789|PORTOVIEJO
43790|GUAYAQUIL
43791|GUAYAQUIL
43792|GUAYAQUIL
43793|SANTA ROSA
43794|SALINAS
43795|GUAYAQUIL
43796|GUAYAQUIL
43797|GUAYAQUIL
43798|GUAYAQUIL
43799|MANTA
43800|PEDERNALES
43801|SANTA ELENA
43802|MANTA
43803|MANTA
43804|GUAYAQUIL
43805|PIÑAS
43806|GUAYAQUIL
43807|MACHALA
43808|SALINAS
43809|SALINAS
43810|PLAYAS
43811|PLAYAS
43812|GUAYAQUIL
43813|SALINAS
43814|GUAYAQUIL
43815|GUAYAQUIL
43816|GUAYAQUIL
43817|GUAYAQUIL
43818|QUEVEDO
43819|GUAYAQUIL
43820|GUAYAQUIL
43821|GUAYAQUIL
43822|GUAYAQUIL
43823|SUCRE
43824|GUAYAQUIL
43825|GUAYAQUIL
43826|NOBOL
43827|MACHALA
43828|GUAYAQUIL
43829|GUAYAQUIL
43830|GUAYAQUIL
43831|MANTA
43832|GUAYAQUIL
43833|MACHALA
43834|GUAYAQUIL
43835|SANTA ELENA
43836|PORTOVELO
43837|GUAYAQUIL
43838|GUAYAQUIL
43839|PORTOVIEJO
43840|GUAYAQUIL
43841|GUAYAQUIL
43842|MANTA
43843|GUAYAQUIL
43844|MANTA
43845|GUAYAQUIL
43846|HUAQUILLAS
43847|GUAYAQUIL
43848|PASAJE
43849|GUAYAQUIL
43850|SANTA ELENA
43851|SANTA ELENA
43852|SANTA ELENA
43853|PIÑAS
43854|GUAYAQUIL
43855|SAMBORONDÓN
43856|TOSAGUA
43857|SALINAS
43858|GUAYAQUIL
43859|MANTA
43860|GUAYAQUIL
43861|MANTA
43862|GUAYAQUIL
43863|GUAYAQUIL
43864|GUAYAQUIL
43865|GUAYAQUIL
43866|MACHALA
43867|PORTOVIEJO
43868|PORTOVIEJO
43869|MACHALA
43870|GUAYAQUIL
43871|GUAYAQUIL
43872|MACHALA
43873|SAN VICENTE
43874|GUAYAQUIL
43875|MACHALA
43876|GUAYAQUIL
43877|GUAYAQUIL
43878|GUAYAQUIL
43879|MANTA
43880|SALINAS
43881|PUERTO LÓPEZ
43882|SANTA ELENA
43883|SAN VICENTE
43884|GUAYAQUIL
43885|GUAYAQUIL
43886|SAN VICENTE
43887|GUAYAQUIL
43888|PORTOVIEJO
43889|GUAYAQUIL
43890|GUAYAQUIL
43891|GUAYAQUIL
43892|SAMBORONDÓN
43893|GUAYAQUIL
43894|GUAYAQUIL
43895|GUAYAQUIL
43896|GUAYAQUIL
43897|GUAYAQUIL
43898|GUAYAQUIL
43899|MANTA
43900|MANTA
43901|LA LIBERTAD
43902|GUAYAQUIL
43903|PLAYAS
43904|DAULE
43905|SAN VICENTE
43906|GUAYAQUIL
43907|GUAYAQUIL
43908|GUAYAQUIL
43909|SAMBORONDÓN
43910|QUINSALOMA
43911|ZARUMA
43912|PORTOVIEJO
43913|GUAYAQUIL
43914|MANTA
43915|BOLÍVAR
43916|GUAYAQUIL
43917|SANTA ROSA
43918|GUAYAQUIL
43919|GUAYAQUIL
43920|GUAYAQUIL
43921|GUAYAQUIL
43922|GUAYAQUIL
43923|GUAYAQUIL
43924|GUAYAQUIL
43925|GUAYAQUIL
43926|MANTA
43927|SAMBORONDÓN
43928|GUAYAQUIL
43929|GUAYAQUIL
43930|ZARUMA
43931|MACHALA
43932|VENTANAS
43933|MACHALA
43934|SALINAS
43935|PLAYAS
43936|SALINAS
43937|MANTA
43938|SANTA ELENA
43939|GUAYAQUIL
43940|MANTA
43941|MACHALA
43942|MACHALA
43943|SAMBORONDÓN
43944|GUAYAQUIL
43945|PEDERNALES
43946|HUAQUILLAS
43947|SAMBORONDÓN
43948|DAULE
43949|GUAYAQUIL
43950|DURÁN
43951|MANTA
43952|GUAYAQUIL
43953|GUAYAQUIL
43954|HUAQUILLAS
43955|GUAYAQUIL
43956|MANTA
43957|MANTA
43958|MANTA
43959|MANTA
43960|MANTA
43961|MANTA
43962|GUAYAQUIL
43963|GUAYAQUIL
43964|MILAGRO
43965|SALINAS
43966|GUAYAQUIL
43967|MANTA
43968|SALINAS
43969|SAMBORONDÓN
43970|GUAYAQUIL
43971|SANTA ELENA
43972|GUAYAQUIL
43973|GUAYAQUIL
43974|GUAYAQUIL
43975|GUAYAQUIL
43976|GUAYAQUIL
43977|GUAYAQUIL
43978|JAMA
43979|HUAQUILLAS
43980|PUERTO LÓPEZ
43981|LA LIBERTAD
43982|GUAYAQUIL
43983|GUAYAQUIL
43984|PEDERNALES
43985|SAN VICENTE
43986|BABAHOYO
43987|SAN VICENTE
43988|LA LIBERTAD
43989|PEDERNALES
43990|SUCRE
43991|BABAHOYO
43992|PUERTO LÓPEZ
43993|GUAYAQUIL
43994|GUAYAQUIL
43995|MACHALA
43996|SAMBORONDÓN
43997|GUAYAQUIL
43998|MANTA
43999|QUEVEDO
44000|SANTA ELENA
44001|SANTA ELENA
44002|GUAYAQUIL
44003|HUAQUILLAS
44004|SANTA ROSA
44005|SANTA ELENA
44006|PEDERNALES
44007|GUAYAQUIL
44008|GUAYAQUIL
44009|MACHALA
44010|GUAYAQUIL
44011|JIPIJAPA
44012|GUAYAQUIL
44013|PORTOVIEJO
44014|PORTOVIEJO
44015|LA LIBERTAD
44016|GUAYAQUIL
44017|SAMBORONDÓN
44018|BABAHOYO
44019|GUAYAQUIL
44020|GUAYAQUIL
44021|SANTA ELENA
44022|GUAYAQUIL
44023|GUAYAQUIL
44024|JIPIJAPA
44025|MANTA
44026|SANTA ELENA
44027|GUAYAQUIL
44028|SANTA ELENA
44029|BALZAR
44030|GUAYAQUIL
44031|GUAYAQUIL
44032|GUAYAQUIL
44033|GUAYAQUIL
44034|GUAYAQUIL
44035|GUAYAQUIL
44036|GUAYAQUIL
44037|MANTA
44038|GUAYAQUIL
44039|MANTA
44040|PUERTO LÓPEZ
44041|SALINAS
44042|GUAYAQUIL
44043|GUAYAQUIL
44044|GUAYAQUIL
44045|GUAYAQUIL
44046|BABAHOYO
44047|PORTOVIEJO
44048|GUAYAQUIL
44049|SANTA ROSA
44050|GUAYAQUIL
44051|GUAYAQUIL
44052|QUEVEDO
44053|QUEVEDO
44054|GUAYAQUIL
44055|GUAYAQUIL
44056|GUAYAQUIL
44057|GUAYAQUIL
44058|SAMBORONDÓN
44059|MANTA
44060|GUAYAQUIL
44061|MANTA
44062|GUAYAQUIL
44063|MACHALA
44064|MANTA
44065|LA LIBERTAD
44066|LA LIBERTAD
44067|GUAYAQUIL
44068|PEDERNALES
44069|SUCRE
44070|MACHALA
44071|SAMBORONDÓN
44072|DAULE
44073|GUAYAQUIL
44074|MILAGRO
44075|SAMBORONDÓN
44076|SAMBORONDÓN
44077|GUAYAQUIL
44078|GUAYAQUIL
44079|GUAYAQUIL
44080|GUAYAQUIL
44081|GUAYAQUIL
44082|GUAYAQUIL
44083|GUAYAQUIL
44084|MACHALA
44085|MANTA
44086|MANTA
44087|QUEVEDO
44088|SAMBORONDÓN
44089|GUAYAQUIL
44090|NARANJAL
44091|JIPIJAPA
44092|BABAHOYO
44093|MACHALA
44094|SALINAS
44095|MACHALA
44096|PEDERNALES
44097|LA LIBERTAD
44098|PORTOVIEJO
44099|LA LIBERTAD
44100|GUAYAQUIL
44101|SANTA ELENA
44102|LA LIBERTAD
44103|LA LIBERTAD
44104|SANTA ELENA
44105|LA LIBERTAD
44106|SALINAS
44107|PUERTO LÓPEZ
44108|GUAYAQUIL
44109|GUAYAQUIL
44110|GUAYAQUIL
44111|DURÁN
44112|LA LIBERTAD
44113|SAN VICENTE
44114|SAN VICENTE
44115|PLAYAS
44116|MANTA
44117|MANTA
44118|SALINAS
44119|PORTOVIEJO
44120|GUAYAQUIL
44121|GUAYAQUIL
44122|GUAYAQUIL
44123|SALINAS
44124|GUAYAQUIL
44125|GUAYAQUIL
44126|PORTOVIEJO
44127|GUAYAQUIL
44128|GUAYAQUIL
44129|GUAYAQUIL
44130|GUAYAQUIL
44131|GUAYAQUIL
44132|MANTA
44133|SANTA ELENA
44134|SANTA ELENA
44135|SAN VICENTE
44136|SANTA ELENA
44137|SANTA ELENA
44138|SANTA ELENA
44139|MACHALA
44140|GUAYAQUIL
44141|SAMBORONDÓN
44142|GUAYAQUIL
44143|GUAYAQUIL
44144|SANTA ELENA
44145|SANTA ANA
44146|GUAYAQUIL
44147|VENTANAS
44148|GUAYAQUIL
44149|GUAYAQUIL
44150|GUAYAQUIL
44151|GUAYAQUIL
44152|GUAYAQUIL
44153|GUAYAQUIL
44154|SAMBORONDÓN
44155|GUAYAQUIL
44156|GUAYAQUIL
44157|GUAYAQUIL
44158|GUAYAQUIL
44159|GUAYAQUIL
44160|GUAYAQUIL
44161|SAMBORONDÓN
44162|GUAYAQUIL
44163|GUAYAQUIL
44164|GUAYAQUIL
44165|GUAYAQUIL
44166|GUAYAQUIL
44167|GUAYAQUIL
44168|GUAYAQUIL
44169|SAMBORONDÓN
44170|GUAYAQUIL
44171|GUAYAQUIL
44172|GUAYAQUIL
44173|SAMBORONDÓN
44174|SAMBORONDÓN
44175|DURÁN
44176|GUAYAQUIL
44177|DURÁN
44178|GUAYAQUIL
44179|GUAYAQUIL
44180|GUAYAQUIL
44181|GUAYAQUIL
44182|GUAYAQUIL
44183|GUAYAQUIL
44184|GUAYAQUIL
44185|GUAYAQUIL
44186|GUAYAQUIL
44187|GUAYAQUIL
44188|GUAYAQUIL
44189|GUAYAQUIL
44190|GUAYAQUIL
44191|GUAYAQUIL
44192|GUAYAQUIL
44193|GUAYAQUIL
44194|SAMBORONDÓN
44195|DAULE
44196|GUAYAQUIL
44197|GUAYAQUIL
44198|GUAYAQUIL
44199|GUAYAQUIL
44200|GUAYAQUIL
44201|GUAYAQUIL
44202|GUAYAQUIL
44203|GUAYAQUIL
44204|GUAYAQUIL
44205|GUAYAQUIL
44206|GUAYAQUIL
44207|GUAYAQUIL
44208|GUAYAQUIL
44209|GUAYAQUIL
44210|GUAYAQUIL
44211|SAMBORONDÓN
44212|DAULE
44213|GUAYAQUIL
44214|GUAYAQUIL
44215|GUAYAQUIL
44216|DAULE
44217|GUAYAQUIL
44218|GUAYAQUIL
44219|GUAYAQUIL
44220|GUAYAQUIL
44221|GUAYAQUIL
44222|GUAYAQUIL
44223|DAULE
44224|SALINAS
44225|GUAYAQUIL
44226|QUEVEDO
44227|QUEVEDO
44228|SALINAS
44229|MACHALA
44230|SAMBORONDÓN
44231|SAMBORONDÓN
44232|SANTA ELENA
44233|GUAYAQUIL
44234|GUAYAQUIL
44235|GUAYAQUIL
44236|GUAYAQUIL
44237|SAMBORONDÓN
44238|PORTOVIEJO
44239|GUAYAQUIL
44240|GUAYAQUIL
44241|GUAYAQUIL
44242|GUAYAQUIL
44243|LA LIBERTAD
44244|SAMBORONDÓN
44245|GUAYAQUIL
44246|MANTA
44247|PORTOVIEJO
44248|QUEVEDO
44249|GUAYAQUIL
44250|MACHALA
44251|DURÁN
44252|SAMBORONDÓN
44253|CHONE
44254|SANTA ELENA 
44255|GUAYAQUIL
44256|ZARUMA
44257|GUAYAQUIL
44258|MACHALA
44259|GUAYAQUIL
44260|GUAYAQUIL
44261|GUAYAQUIL
44262|SAMBORONDÓN
44263|GUAYAQUIL
44264|GUAYAQUIL
44265|SALINAS
44266|LA LIBERTAD
44267|GUAYAQUIL
44268|MANTA
44269|GUAYAQUIL
44270|GUAYAQUIL
44271|GUAYAQUIL
44272|PIÑAS
44273|GUAYAQUIL
44274|PORTOVIEJO
44275|QUEVEDO
44276|QUEVEDO
44277|QUEVEDO
44278|ZARUMA
44279|SAMBORONDÓN
44280|JIPIJAPA
44281|GUAYAQUIL
44282|PIÑAS
44283|GUAYAQUIL
44284|GUAYAQUIL
44285|SAMBORONDÓN
44286|GUAYAQUIL
44287|SAMBORONDÓN
44288|GUAYAQUIL
44289|SAMBORONDÓN
44290|GUAYAQUIL
44291|PORTOVIEJO
44292|PORTOVIEJO
44293|ZARUMA
44294|MACHALA
44295|MANTA
44296|GUAYAQUIL
44297|SANTA ELENA
44298|EL TRIUNFO
44299|GUAYAQUIL
44300|GUAYAQUIL
44301|GUAYAQUIL
44302|MANTA
44303|SALINAS
44304|GUAYAQUIL
44305|GUAYAQUIL
44306|GUAYAQUIL
44307|SAMBORONDÓN
44308|LA LIBERTAD
44309|SAMBORONDÓN
44310|DURÁN
44311|DAULE
44312|GUAYAQUIL
44313|GUAYAQUIL
44314|GUAYAQUIL
44315|GUAYAQUIL
44316|PLAYAS
44317|MILAGRO
44318|DAULE
44319|GUAYAQUIL
44320|GUAYAQUIL
44321|QUEVEDO
44322|BABAHOYO
44323|MACHALA
44324|PORTOVIEJO
44325|EL TRIUNFO
44326|LA LIBERTAD
44327|MANTA
44328|GUAYAQUIL
44329|GUAYAQUIL
44330|GUAYAQUIL
44331|GUAYAQUIL
44332|GUAYAQUIL
44333|GUAYAQUIL
44334|PORTOVIEJO
44335|SALINAS
44336|NARANJAL
44337|SANTA ROSA
44338|ARENILLAS
44339|SAMBORONDÓN
44340|PASAJE
44341|SALINAS
44342|SANTA ELENA 
44343|PORTOVIEJO
44344|SALINAS
44345|GUAYAQUIL
44346|EL CARMEN
44347|GUAYAQUIL
44348|SUCRE
44349|PORTOVIEJO
44350|ZARUMA
44351|SALINAS
44352|PASAJE
44353|GUAYAQUIL
44354|GUAYAQUIL
44355|ROCAFUERTE
44356|SANTA ELENA
44357|SANTA ELENA
44358|SANTA ROSA
44359|PORTOVIEJO
44360|GUAYAQUIL
44361|SUCRE
44362|GUAYAQUIL
44363|SANTA ELENA
44364|SALINAS
44365|GUAYAQUIL
44366|PORTOVIEJO
44367|SANTA ELENA
44368|EL EMPALME
44369|GUAYAQUIL
44370|SANTA ELENA
44371|MANTA
44372|BABAHOYO
44373|GUAYAQUIL
44374|GUAYAQUIL
44375|GUAYAQUIL
44376|GUAYAQUIL
44377|SUCRE
44378|MILAGRO
44379|SANTA ELENA
44380|SANTA ROSA
44381|QUEVEDO
44382|GUAYAQUIL
44383|SALINAS
44384|SALINAS
44385|SANTA ELENA
44386|SANTA ELENA
44387|PORTOVIEJO
44388|MANTA
44389|GUAYAQUIL
44390|MACHALA
44391|GUAYAQUIL
44392|GUAYAQUIL
44393|GUAYAQUIL
44394|SAN VICENTE
44395|BABAHOYO
44396|GUAYAQUIL
44397|JIPIJAPA
44398|HUAQUILLAS
44399|MANTA
44400|HUAQUILLAS
44401|SANTA ELENA
44402|EL CARMEN
44403|ZARUMA
44404|GUAYAQUIL
44405|MONTECRISTI
44406|SAMBORONDÓN
44407|MACHALA
44408|SANTA ELENA
44409|DAULE
44410|GUAYAQUIL
44411|GUAYAQUIL
44412|GUAYAQUIL
44413|GUAYAQUIL
44414|SANTA ELENA 
44415|SANTA ELENA
44416|SANTA ELENA
44417|GUAYAQUIL
44418|MACHALA
44419|SAMBORONDÓN
44420|MILAGRO
44421|PORTOVIEJO
44422|GUAYAQUIL
44423|BABAHOYO
44424|GUAYAQUIL
44425|CHONE
44426|SALINAS
44427|GUAYAQUIL
44428|GUAYAQUIL
44429|GUAYAQUIL
44430|GUAYAQUIL
44431|SAMBORONDÓN
44432|QUEVEDO
44433|GUAYAQUIL
44434|MANTA
44435|MARCABELÍ
44436|EL CARMEN
44437|MANTA
44438|GUAYAQUIL
44439|MACHALA
44440|GUAYAQUIL
44441|GUAYAQUIL
44442|GUAYAQUIL
44443|GUAYAQUIL
44444|GUAYAQUIL
44445|GUAYAQUIL
44446|GUAYAQUIL
44447|PASAJE
44448|GUAYAQUIL
44449|MANTA
44450|PORTOVIEJO
44451|GUAYAQUIL
44452|PORTOVIEJO
44453|GUAYAQUIL
44454|GUAYAQUIL
44455|GUAYAQUIL
44456|GUAYAQUIL
44457|GUAYAQUIL
44458|GUAYAQUIL
44459|MANTA
44460|MANTA
44461|GUAYAQUIL
44462|SAMBORONDÓN
44463|GUAYAQUIL
44464|EL CARMEN
44465|GUAYAQUIL
44466|MACHALA
44467|MANTA
44468|GUAYAQUIL
44469|GUAYAQUIL
44470|SALINAS
44471|GUAYAQUIL
44472|GUAYAQUIL
44473|GUAYAQUIL
44474|GUAYAQUIL
44475|GUAYAQUIL
44476|GUAYAQUIL
44477|GUAYAQUIL
44478|GUAYAQUIL
44479|GUAYAQUIL
44480|GUAYAQUIL
44481|GUAYAQUIL
44482|GUAYAQUIL
44483|GUAYAQUIL
44484|GUAYAQUIL
44485|GUAYAQUIL
44486|GUAYAQUIL
44487|GUAYAQUIL
44488|GUAYAQUIL
44489|GUAYAQUIL
44490|MANTA
44491|GUAYAQUIL
44492|PEDERNALES
44493|JAMA
44494|SAN VICENTE
44495|GUAYAQUIL
44496|DURÁN
44497|GUAYAQUIL
44498|QUEVEDO
44499|QUEVEDO
44500|GUAYAQUIL
44501|MANTA
44502|MANTA
44503|MANTA
44504|GUAYAQUIL
44505|GUAYAQUIL
44506|GUAYAQUIL
44507|GUAYAQUIL
44508|GUAYAQUIL
44509|LA LIBERTAD
44510|GUAYAQUIL
44511|MANTA
44512|SANTA ROSA
44513|PORTOVIEJO
44514|GUAYAQUIL
44515|DURÁN
44516|SALINAS
44517|MILAGRO
44518|GUAYAQUIL
44519|PORTOVIEJO
44520|BALAO
44521|MANTA
44522|HUAQUILLAS
44523|GUAYAQUIL
44524|GUAYAQUIL
44525|MACHALA
44526|GUAYAQUIL
44527|GUAYAQUIL
44528|GUAYAQUIL
44529|GUAYAQUIL
44530|NARANJAL
44531|GUAYAQUIL
44532|GUAYAQUIL
44533|GUAYAQUIL
44534|GUAYAQUIL
44535|MONTECRISTI
44536|GUAYAQUIL
44537|GUAYAQUIL
44538|GUAYAQUIL
44539|GUAYAQUIL
44540|GUAYAQUIL
44541|GUAYAQUIL
44542|GUAYAQUIL
44543|GUAYAQUIL
44544|GUAYAQUIL
44545|GUAYAQUIL
44546|MANTA
44547|MANTA
44548|PLAYAS
44549|GUAYAQUIL
44550|GUAYAQUIL
44551|GUAYAQUIL
44552|GUAYAQUIL
44553|MONTALVO
44554|PEDERNALES
44555|PORTOVIEJO
44556|GUAYAQUIL
44557|MANTA
44558|MACHALA
44559|ZARUMA
44560|GUAYAQUIL
44561|GUAYAQUIL
44562|GUAYAQUIL
44563|GUAYAQUIL
44564|MACHALA
44565|GUAYAQUIL
44566|GUAYAQUIL
44567|DURÁN
44568|MILAGRO
44569|NARANJAL
44570|GUAYAQUIL
44571|GUAYAQUIL
44572|MANTA
44573|MANTA
44574|PLAYAS
44575|SALINAS
44576|MANTA
44577|GUAYAQUIL
44578|GUAYAQUIL
44579|GUAYAQUIL
44580|MANTA
44581|SANTA ROSA
44582|SUCRE
44583|MANTA
44584|GUAYAQUIL
44585|PUERTO LÓPEZ
44586|SANTA ELENA
44587|GUAYAQUIL
44588|SANTA ELENA
44589|SAN VICENTE
44590|SANTA ELENA
44591|MANTA
44592|SALINAS
44593|GUAYAQUIL
44594|GUAYAQUIL
44595|SAMBORONDÓN
44596|GUAYAQUIL
44597|GUAYAQUIL
44598|MANTA
44599|GUAYAQUIL
44600|GUAYAQUIL
44601|HUAQUILLAS
44602|GUAYAQUIL
44603|GUAYAQUIL
44604|HUAQUILLAS
44605|MACHALA
44606|SAMBORONDÓN
44607|LA LIBERTAD
44608|GUAYAQUIL
44609|GUAYAQUIL
44610|GUAYAQUIL
44611|MANTA
44612|MANTA
44613|GUAYAQUIL
44614|SALINAS
44615|SALINAS
44616|GUAYAQUIL
44617|GUAYAQUIL
44618|MANTA
44619|PORTOVIEJO
44620|GUAYAQUIL
44621|PASAJE
44622|QUEVEDO
44623|GUAYAQUIL
44624|GUAYAQUIL
44625|GUAYAQUIL
44626|GUAYAQUIL
44627|PUERTO LÓPEZ
44628|MACHALA
44629|SAMBORONDÓN
44630|GUAYAQUIL
44631|GUAYAQUIL
44632|QUEVEDO
44633|PORTOVIEJO
44634|SAMBORONDÓN
44635|GUAYAQUIL
44636|PIÑAS
44637|PIÑAS
44638|MANTA
44639|SANTA ELENA
