id|parroquia|id_1
24169|ZARUMA, CABECERA CANTONAL|39161
24170|MANTA, CABECERA CANTONAL|39162
24171|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39163
24172|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39164
24173|MANTA, CABECERA CANTONAL|39165
24174|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39166
24175|LA PROVIDENCIA|39167
24176|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39168
24177|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39169
24178|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39170
24179|ELOY ALFARO (DURÁN), CABECERA CANTONAL|39171
24180|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39172
24181|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39173
24182|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39174
24183|SOZORANGA (CAB. CANTONAL)|39175
24184|PUERTO DE CAYO|39176
24185|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39177
24186|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39178
24187|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39179
24188|TARIFA|39180
24189|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39181
24190|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39182
24191|PEDERNALES, CABECERA CANTONAL|39183
24192|MANGLARALTO|39184
24193|QUEVEDO, CABECERA CANTONAL|39185
24194|SALINAS, CABECERA CANTONAL|39186
24195|JIPIJAPA, CABECERA CANTONAL|39187
24196|COJIMÍES|39188
24197|CANOA|39189
24198|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39190
24199|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39191
24200|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39192
24201|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39193
24202|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39194
24203|ELOY ALFARO (DURÁN), CABECERA CANTONAL|39195
24204|MANTA, CABECERA CANTONAL|39196
24205|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39197
24206|SAMBORONDÓN, CABECERA CANTONAL|39198
24207|SALINAS, CABECERA CANTONAL|39199
24208|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39200
24209|SALINAS, CABECERA CANTONAL|39201
24210|ROCAFUERTE, CABECERA CANTONAL|39202
24211|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39203
24212|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39204
24213|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39205
24214|MANTA, CABECERA CANTONAL|39206
24215|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39207
24216|SAMBORONDÓN, CABECERA CANTONAL|39208
24217|PEDERNALES, CABECERA CANTONAL|39209
24218|COJIMÍES|39210
24219|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39211
24220|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39212
24221|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39213
24222|JARAMIJÓ, CABECERA CANTONAL|39214
24223|DOCTOR CAMILO PONCE |39215
24224|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39216
24225|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39217
24226|JAMA, CABECERA CANTONAL|39218
24227|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39219
24228|MANTA, CABECERA CANTONAL|39220
24229|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39221
24230|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39222
24231|BAHÍA DE CARÁQUEZ, CABECERA CANTONAL|39223
24232|PIÑAS, CABECERA CANTONAL|39224
24233|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39225
24234|MILAGRO, CABECERA CANTONAL|39226
24235|SALINAS, CABECERA CANTONAL|39227
24236|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39228
24237|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39229
24238|NARANJAL, CABECERA CANTONAL|39230
24239|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39231
24240|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39232
24241|MANTA, CABECERA CANTONAL|39233
24242|LA LIBERTAD, CABECERA CANTONAL|39234
24243|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39235
24244|MANTA, CABECERA CANTONAL|39236
24245|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39237
24246|MANTA, CABECERA CANTONAL|39238
24247|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39239
24248|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39240
24249|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39241
24250|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39242
24251|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39243
24252|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39244
24253|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39245
24254|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39246
24255|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39247
24256|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39248
24257|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39249
24258|ELOY ALFARO (DURÁN), CABECERA CANTONAL|39250
24259|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39251
24260|LA LIBERTAD, CABECERA CANTONAL|39252
24261|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|39253
24262|DAULE, CABECERA CANTONAL|39254
24263|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39255
24264|TARQUI|39256
24265|QUEVEDO, CABECERA CANTONAL|39257
24266|DOCTOR CAMILO PONCE |39258
24267|MILAGRO, CABECERA CANTONAL|39259
24268|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39260
24269|LOS LOJAS (ENRIQUE BAQUERIZO MORENO)|39261
24270|JIPIJAPA, CABECERA CANTONAL|39262
24271|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39263
24272|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39264
24273|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39265
24274|MANTA, CABECERA CANTONAL|39266
24275|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39267
24276|BAHÍA DE CARÁQUEZ, CABECERA CANTONAL|39268
24277|LA LIBERTAD, CABECERA CANTONAL|39269
24278|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39270
24279|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39271
24280|MANTA, CABECERA CANTONAL|39272
24281|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39273
24282|MANTA, CABECERA CANTONAL|39274
24283|MANTA, CABECERA CANTONAL|39275
24284|SALINAS, CABECERA CANTONAL|39276
24285|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39277
24286|TARQUI|39278
24287|SUCRE, CAB CANTONAL|39279
24288|GENERAL ALBERTO ENRÍQUEZ GALLO|39280
24289|GENERAL ALBERTO ENRÍQUEZ GALLO|39281
24290|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39282
24291|MILAGRO, CABECERA CANTONAL|39283
24292|NARANJITO, CABECERA CANTONAL|39284
24293|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39285
24294|MONTECRISTI|39286
24295|CRUCITA|39287
24296|CHARAPOTÓ|39288
24297|JESUS MARIA|39289
24298|DAULE, CABECERA CANTONAL|39290
24299|SOZORANGA (CAB. CANTONAL)|39291
24300|PUNA|39292
24301|CRUCITA|39293
24302|MANGLARALTO|39294
24303|PUNA|39295
24304|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39296
24305|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39297
24306|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39298
24307|PAJÁN, CABECERA CANTONAL|39299
24308|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39300
24309|CHONE, CABECERA CANTONAL|39301
24310|DAULE, CABECERA CANTONAL|39302
24311|JIPIJAPA, CABECERA CANTONAL|39303
24312|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39304
24313|TARQUI|39305
24314|NUEVE DE OCTUBRE|39306
24315|SALINAS, CABECERA CANTONAL|39307
24316|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39308
24317|LA PUNTILLA (SATÉLITE)|39309
24318|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39310
24319|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39311
24320|LA PUNTILLA (SATÉLITE)|39312
24321|TARQUI|39313
24322|NUEVE DE OCTUBRE|39314
24323|TARQUI|39315
24324|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39316
24325|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39317
24326|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39318
24327|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39319
24328|SAMBORONDÓN, CABECERA CANTONAL|39320
24329|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39321
24330|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39322
24331|CHARAPOTÓ|39323
24332|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39324
24333|LA LIBERTAD, CABECERA CANTONAL|39325
24334|QUEVEDO, CABECERA CANTONAL|39326
24335|QUEVEDO, CABECERA CANTONAL|39327
24336|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39328
24337|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39329
24338|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39330
24339|MANTA, CABECERA CANTONAL|39331
24340|LA LIBERTAD, CABECERA CANTONAL|39332
24341|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39333
24342|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39334
24343|TARQUI|39335
24344|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39336
24345|SAMBORONDÓN, CABECERA CANTONAL|39337
24346|MILAGRO, CABECERA CANTONAL|39338
24347|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39339
24348|MANTA, CABECERA CANTONAL|39340
24349|CANOA|39341
24350|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39342
24351|ELOY ALFARO (DURÁN), CABECERA CANTONAL|39343
24352|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39344
24353|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39345
24354|BALZAR, CABECERA CANTONAL|39346
24355|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39347
24356|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39348
24357|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39349
24358|PEDERNALES, CABECERA CANTONAL|39350
24359|PEDERNALES, CABECERA CANTONAL|39351
24360|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39352
24361|MANTA, CABECERA CANTONAL|39353
24362|SOZORANGA (CAB. CANTONAL)|39354
24363|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39355
24364|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39356
24365|ELOY ALFARO (DURÁN), CABECERA CANTONAL|39357
24366|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39358
24367|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39359
24368|MANTA, CABECERA CANTONAL|39360
24369|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39361
24370|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39362
24371|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39363
24372|DAULE, CABECERA CANTONAL|39364
24373|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39365
24374|TARQUI|39366
24375|SALINAS, CABECERA CANTONAL|39367
24376|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39368
24377|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39369
24378|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39370
24379|SANTA ROSA (CABECERA CANTONAL)|39371
24380|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39372
24381|SALINAS, CABECERA CANTONAL|39373
24382|DOCTOR CAMILO PONCE |39374
24383|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39375
24384|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39376
24385|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39377
24386|QUEVEDO, CABECERA CANTONAL|39378
24387|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39379
24388|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39380
24389|ZARUMA, CABECERA CANTONAL|39381
24390|PIÑAS, CABECERA CANTONAL|39382
24391|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39383
24392|PUERTO LÓPEZ, CABECERA CANTONAL|39384
24393|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39385
24394|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39386
24395|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39387
24396|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39388
24397|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39389
24398|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39390
24399|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39391
24400|SAMBORONDÓN, CABECERA CANTONAL|39392
24401|SOZORANGA (CAB. CANTONAL)|39393
24402|CRUCITA|39394
24403|MANTA, CABECERA CANTONAL|39395
24404|TARQUI|39396
24405|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39397
24406|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39398
24407|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39399
24408|PEDERNALES, CABECERA CANTONAL|39400
24409|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39401
24410|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39402
24411|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39403
24412|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39404
24413|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|39405
24414|HUAQUILLAS, CABECERA CANTONAL|39406
24415|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39407
24416|DAULE, CABECERA CANTONAL|39408
24417|COLONCHE|39409
24418|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39410
24419|TARQUI|39411
24420|NARANJAL, CABECERA CANTONAL|39412
24421|MANTA, CABECERA CANTONAL|39413
24422|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39414
24423|RIOCHICO (RIO CHICO)|39415
24424|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39416
24425|COLONCHE|39417
24426|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39418
24427|MANGLARALTO|39419
24428|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39420
24429|SAMBORONDÓN, CABECERA CANTONAL|39421
24430|ELOY ALFARO (DURÁN), CABECERA CANTONAL|39422
24431|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39423
24432|EL TRIUNFO, CABECERA CANTONAL|39424
24433|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39425
24434|SAMBORONDÓN, CABECERA CANTONAL|39426
24435|MANTA, CABECERA CANTONAL|39427
24436|VALENCIA|39428
24437|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39429
24438|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39430
24439|VENTANAS, CABECERA CANTONAL|39431
24440|SOZORANGA (CAB. CANTONAL)|39432
24441|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39433
24442|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39434
24443|QUEVEDO, CABECERA CANTONAL|39435
24444|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|39436
24445|LOS LOJAS (ENRIQUE BAQUERIZO MORENO)|39437
24446|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39438
24447|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39439
24448|MANGLARALTO|39440
24449|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39441
24450|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39442
24451|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39443
24452|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39444
24453|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39445
24454|MANGLARALTO|39446
24455|SOZORANGA (CAB. CANTONAL)|39447
24456|QUEVEDO, CABECERA CANTONAL|39448
24457|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39449
24458|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39450
24459|MANGLARALTO|39451
24460|QUEVEDO, CABECERA CANTONAL|39452
24461|SAN CAMILO|39453
24462|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39454
24463|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39455
24464|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39456
24465|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39457
24466|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39458
24467|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39459
24468|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39460
24469|QUEVEDO, CABECERA CANTONAL|39461
24470|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39462
24471|SANTA ROSA (CABECERA CANTONAL)|39463
24472|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39464
24473|SALINAS, CABECERA CANTONAL|39465
24474|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39466
24475|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39467
24476|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39468
24477|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39469
24478|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39470
24479|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39471
24480|PEDERNALES, CABECERA CANTONAL|39472
24481|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39473
24482|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39474
24483|BAHÍA DE CARÁQUEZ, CABECERA CANTONAL|39475
24484|BAHÍA DE CARÁQUEZ, CABECERA CANTONAL|39476
24485|QUEVEDO, CABECERA CANTONAL|39477
24486|PASAJE, CABECERA CANTONAL|39478
24487|CHARAPOTÓ|39479
24488|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39480
24489|ANCONCITO|39481
24490|MANTA, CABECERA CANTONAL|39482
24491|SANTA ROSA (CABECERA CANTONAL)|39483
24492|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39484
24493|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39485
24494|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39486
24495|MANTA, CABECERA CANTONAL|39487
24496|LOS LOJAS (ENRIQUE BAQUERIZO MORENO)|39488
24497|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39489
24498|SANTA ROSA (CABECERA CANTONAL)|39490
24499|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39491
24500|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39492
24501|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39493
24502|MANGLARALTO|39494
24503|PEDERNALES, CABECERA CANTONAL|39495
24504|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39496
24505|SALANGO|39497
24506|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39498
24507|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39499
24508|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39500
24509|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39501
24510|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39502
24511|TARQUI|39503
24512|GARCÍA MORENO|39504
24513|PUERTO LÓPEZ, CABECERA CANTONAL|39505
24514|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39506
24515|MANTA, CABECERA CANTONAL|39507
24516|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39508
24517|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39509
24518|PORTOVELO, CAB CANTONAL|39510
24519|TARQUI|39511
24520|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39512
24521|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39513
24522|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39514
24523|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39515
24524|QUEVEDO, CABECERA CANTONAL|39516
24525|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39517
24526|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39518
24527|JIPIJAPA, CABECERA CANTONAL|39519
24528|SANTA ROSA (CABECERA CANTONAL)|39520
24529|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39521
24530|MANTA, CABECERA CANTONAL|39522
24531|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39523
24532|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39524
24533|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39525
24534|SAMBORONDÓN, CABECERA CANTONAL|39526
24535|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39527
24536|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39528
24537|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39529
24538|HUALTACO|39530
24539|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39531
24540|MANGLARALTO|39532
24541|GENERAL ANTONIO ELIZALDE (BUCAY), CABECERA CANTONAL|39533
24542|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39534
24543|SALINAS, CABECERA CANTONAL|39535
24544|MANTA, CABECERA CANTONAL|39536
24545|PEDERNALES, CABECERA CANTONAL|39537
24546|MACHALILLA|39538
24547|URDANETA|39539
24548|VIVA ALFARO|39540
24549|SALINAS, CABECERA CANTONAL|39541
24550|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39542
24551|MANTA, CABECERA CANTONAL|39543
24552|CHARAPOTÓ|39544
24553|SAN LORENZO|39545
24554|MANTA, CABECERA CANTONAL|39546
24555|SALINAS, CABECERA CANTONAL|39547
24556|CRUCITA|39548
24557|PUERTO LÓPEZ, CABECERA CANTONAL|39549
24558|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39550
24559|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39551
24560|CHARAPOTÓ|39552
24561|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39553
24562|MANTA, CABECERA CANTONAL|39554
24563|CARBO (CONCEPCIÓN) |39555
24564|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39556
24565|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39557
24566|NUEVE DE OCTUBRE|39558
24567|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39559
24568|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39560
24569|MANTA, CABECERA CANTONAL|39561
24570|MILTON REYES|39562
24571|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39563
24572|MANTA, CABECERA CANTONAL|39564
24573|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39565
24574|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39566
24575|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39567
24576|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39568
24577|LA LIBERTAD, CABECERA CANTONAL|39569
24578|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39570
24579|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39571
24580|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39572
24581|NARANJAL, CABECERA CANTONAL|39573
24582|SAN VICENTE, CABECERA CANTONAL|39574
24583|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|39575
24584|MANTA, CABECERA CANTONAL|39576
