idEstablecimiento|nombre_esta|clasificacion|direccion|refen_direccion|telefono_principal|telefono_secun|email|paginaWeb|estimacion|id_servicios
29375|SWEET & COFFEE|CAFETERÍA|LA GARZOTA SOLAR 12-15 MZ 7 GASOLINERA PRIMAX||86997001||||245|51584
29376|SWEET & COFFEE|CAFETERÍA|MALECON ESTERO SALADO, LOCAL BNL C0008||46022900||mlaines@sweetandcoffee.com.ec||194|51585
29377|SWEET & COFFEE|CAFETERÍA|PUERTO SANTA ANA, ED. SOTAVENTO, PB ETAPA 1-A, OFICINA 2||46022900||m.laines@sweetandcoffee.com.ec||172|51586
29378|SWEET & COFFEE|CAFETERÍA|KM 8.5 VIA A DAULE, ESTACION DE SERVICIO VIA A DAULE 2 - PRIMAX||99100314||m.laines@sweetandcoffee.com.ec|www.sweetandcoffee.com.ec|121|51587
29379|SWEET & COFFEE|CAFETERÍA|C.C. MULTIPLAZA BATAN, LOCAL 12, PB, VIA SAMBORONDON||46022900||mlaines@sweetandcoffee.com.ec||220|51588
29380|SWEET & COFFEE|CAFETERÍA|AV. 25 DE JULIO S/N Y JOSÉ DE LA CUADRA, C.C. MALL DEL SUR, PB, LOCAL 8||26022900||||151|51589
29381|SWEET & COFFEE|CAFETERÍA|AV. ISIDRO AYORA CUEVA S/N Y AV. AGUSTÍN FREIRE ICAZA, C.C. MEGAKYWI LA GARZOTA, PLANTA BAJA, LOCAL 1||42837745||||134|51590
29382|SWEET & COFFEE|CAFETERÍA|C.C. MALL DEL SOL LOCAL 7||2691787||||234|51591
29383|SWEET & COFFEE|CAFETERÍA|CDLA. LA GARZOTA AV DE LAS AMERICAS, ESTACION DE SERCIO AMERICANA||2602900||M.LAINES@SWEETANDCOFFEE.COM.EC||204|51592
29384|SWEET & COFFEE|CAFETERÍA|ORELLANA S/N Y MALECON SIMON BOLIVAR, SUBSECTOR V||6022900||mlaines@sweetandcoffee.com.ec||225|51593
29385|SWEET & COFFEE|CAFETERÍA|EDIFICIO PLAZA CORONEL, LOCAL 3, CDLA. KENNEDY, MZ. 16, SOLAR 8, CALLE NOVENA Y AV DEL PERIODISTA||6022900||m.laines@sweetandcoffee.com.ec||153|51594
29386|SWEET & COFFEE|CAFETERÍA|URDESA. VICTOR EMILIO ESTRADA S/N Y TODOS LOS SANTOS||2389998|||www.sweet-coffee.com|140|51595
29387|SWEET & COFFEE|CAFETERÍA|KM. 2,5 VIA LA PUNTILLA. CDLA. ENTRERIOS S/N. PRIMAX PUNTILLA||2837928||riverpark@miwebworks.net.ec|www.sweet-coffee.com|158|51596
29388|SWEET & COFFEE|CAFETERÍA|AV. CARLOS LUIS PLAZA DAÑIN S/N Y AV. DE LAS AMERICAS. GASOLINERA PRIMAX||2693536||||179|51597
29389|SWEET & COFFEE|CAFETERÍA|KM. 2. AV. CARLOS JULIO AROSEMENA S/N. GASOLINERA PRIMAX||2208702||||245|51598
29390|SWEET & COFFEE|CAFETERÍA|TERMINAL TERRESTRE DE GUAYAQUIL, LOCAL 76||2704176||||188|51599
29391|SWEET & COFFEE|CAFETERÍA|PLAZA LAGOS TOWN CENTER II, LOCAL 1, KIOSKO, VIA SAMBORONDON – AURORA, KM. 6.5||5030177||||234|51600
29392|SWEET & COFFEE|CAFETERÍA|CDLA. ENTRE RIOS S/N MZ. CC-1 C.C. VILLAGE PLAZA LOCAL #22||2832524||||186|51601
29393|SWEET & COFFEE|CAFETERÍA|C.C. EL PASEO SHOPPING DURÁN, LOCAL C-1||6022900||||240|51602
29394|SWEET & COFFEE|CAFETERÍA|PEDRO CARBO S/N Y LUQUE, EDIF. INMOBILIARIA ROCAFUERTE||5000196||RIVERPARK@MIWEBWORKS.NET.EC||156|51603
29395|SWEET & COFFEE|CAFETERÍA|BARRIO 12 DE NOVIEBRE MZ. U, LOTE 6,7,8, GASOLINERA PRIMAX 12 DE NOVIEMBRE||6022900||M.LAINES@SWEETANDCOFFE.COM.EC||112|51604
29396|SWEET & COFFEE|CAFETERÍA|KM. 12.5 VÍA A DAULE, C.C. HIPERMARKET VÍA A DAULE, LOCAL 7||6022900||||134|51605
29397|SWEET & COFFEE|CAFETERÍA|VIA A LA COSTA GYE-SALINAS, C.C. HIPERMARKET, LOCAL 14, KM. 13.5||6022900||totoy@sweetandcoffee||119|51606
29398|SWEET & COFFEE|CAFETERÍA|KM. 30.5 VIA PERIMETRAL, ESCUELA SUPERIOR POLITECNICA, CAMPUS GUSTAVO GALINDO||6022900||m.laines@sweetandcoffee.com.ec||124|51607
29399|SWEET & COFFEE|CAFETERÍA|KM. 6.5, VIA A LA COSTA, AV. DE BOMBERO, SOLAR 3, GASOLINERA PRIMAX||6022900|||WWW.SWEET&COFFEE.COM|162|51608
29400|SWEET & COFFEE|CAFETERÍA|AV. RODRÍGO CHÁVEZ, SUPERMAXI CIUDAD COLÓN, ISLA 1||6022900||||107|51609
29401|SWEET & COFFEE|CAFETERÍA|AV. FELIPE DEL PEZO S/N Y BENJAMÍN CARRIÓN, C.C. CITY MALL, PLANTA BAJA, LOCAL 29-30||3068095||||216|51610
29402|SWEET & COFFEE|CAFETERÍA|FELIPE DEL PEZO S/N Y BENJAMÍN CARRIÓN, C.C. CITY MALL, FC-002||3068059||||188|51611
29403|SWEET & COFFEE|CAFETERÍA|ALBORADA 9NA ETAPA, MZ. 380, SOLAR, 2. AV. GUILLERMO PAREJA ROLANDO||2279737||||213|51612
29404|SWEET & COFFEE|CAFETERÍA|CDLA. EL CONDOR - AV. FRANCISCO DE ORELLANA S/N Y AV. GUILLERMO PAREJA ROLANDO - C.C. RIOCENTRO NORTE, LOCAL # 1A||2097765||||141|51613
29405|SWEET & COFFEE|CAFETERÍA|CDLA. EL CONDOR - AV. FRANCISCO DE ORELLANA S/N Y AV. GUILLERMO PAREJA ROLANDO - C.C. RIOCENTRO NORTE, LOCAL # 144||2097765||||216|51614
29406|SWEET & COFFEE|CAFETERÍA|AV. JUAN TANCA MARENGO S7N Y JAIME ROLDOS AGUILERA||2097765||||200|51615
29407|SWEET & COFFEE|CAFETERÍA|AV. JOAQUIN ORRANTIA S/N Y AV. JUAN TANCA MARENGO C.C. MALL DEL SOL OF. L-113||2832524||||135|51616
29408|SWEET & COFFEE|CAFETERÍA|AV. CARLOS JULIO AROSEMENA S/N EDIF. UNIVERSIDAD CATOLICA KM. 1.5||2832524||||195|51617
29409|SWEET & COFFEE|CAFETERÍA|9 DE OCTUBRE #1500 Y JOSE DE ANTEPARA||2832524||||222|51618
29410|SWEET & COFFEE|CAFETERÍA|LETAMENDI 303 Y AV. CHILE, GRAN AKI ASTILLERO, LOCAL 2||416604|||www.sweetandcoffee.com|107|51619
29411|SWEET & COFFEE|CAFETERÍA|AV. CARLOS JULIO AROSEMENA EDF. SUPERMAXI ALBAN BORJA OFC. ISLA 1||||||161|51620
29412|SWEET & COFFEE|CAFETERÍA|CENTRO COMERCIAL ENTRE RIOS, LOCAL# 15 PLANTA BAJA||||||117|51621
29413|SWEET & COFFEE|CAFETERÍA|KM. 10.5 VIA A LA AURORA, C.C. RIOCENTRO EL DORADO, LOCAL C-15||||j.totoy@sweetandcoffee.com.ec||174|51622
29414|SWEET & COFFEE|CAFETERÍA|CDLA. LOS ALMENDROS SOLAR #15 MZ. #J||||||110|51623
29415|SWEET & COFFEE|CAFETERÍA|CDLA. KENNEDY NORTE, AV. FRANCISCO DE ORELLANA Y CALLE SEGUNDA, MZ, #102, SOLAR #1||||||202|51624
29416|SWEET & COFFEE|CAFETERÍA|LOS VERGELES, PRIMAX LAS ORQUÍDEAS, Nº 2.3.8.9.10||||||196|51625
29417|SWEET & COFFEE|CAFETERÍA|KM. 4.8 VÍA A DAULE, EDIF. GRAN AKI MAPASINGUE, LOCAL 5,6,7||||||202|51626
29418|SWEET & COFFEE|CAFETERÍA|AV. 9 DE OCTUBRE 111 Y MALECÓN SIMÓN BOLÍVAR, PLANTA BAJA, EDIFICIO SANTIESTEVAN||||||198|51627
29419|SWEET & COFFEE|FUENTE DE SODA|MALECON 2000 PLANTA BAJA LOCAL 30||2320465||||180|51628
29420|SWEET & COFFEE|FUENTE DE SODA|AV. DE LAS AMERICAS AEROPUERTO SIMON BOLIVAR||2691987||||146|51629
29421|SWEET & COFFEE|FUENTE DE SODA|AV. CARLOS JULIO AROSEMENA KM. 1.5, UNIVERSIDAD CATOLICA EDIF. FAC. DE ESPECIALIDADES EMPRESARIALES LC. 8||46022900||m.laines@sweetandcoffee.com.ec||163|51630
29422|SWEET & COFFEE|FUENTE DE SODA|C.C SAN MARINO L 1-11 PATIO DE COMIDA||2083067||||222|51631
29423|SWEET & COFFEE|FUENTE DE SODA|C.C SAN MARINO ISLA L47||||||104|51632
29424|SWEET & COFFEE|FUENTE DE SODA|AV. 25 DE JULIO Y JOSE DE LA CUADRA C.C. MALL DEL SUR LOCAL 276||2085014||||165|51633
29425|SWEET & COFFEE|FUENTE DE SODA|AV 25 DE JULIO C.C RIOCENTRO SUR, LOCAL C-1||||||181|51634
29426|SWEET & COFFEE|FUENTE DE SODA|AV. DEL BOMBERO : C.C RIOCENTRO CEIBOS , LOCAL C-15||||||171|51635
29427|SWEET & COFFEE|FUENTE DE SODA|AV. JUAN TANCA MARENGO Y AV. CONSTITUCION C.C. PLAZA DEL SOL LOCAL 2||2390260||||234|51636
29428|SWEET & COFFEE|FUENTE DE SODA|AV. EL BOMBERO S/N Y LEOPOLDO CABRERA EDIFICIO MEGAMAXI CEIBOS||2853204||||249|51637
29429|SWEET & COFFEE|FUENTE DE SODA|SECTOR LA PUNTILLA-LA AURORA C.C. RIOCENTRO ENTRERIOS LOCAL 64||2837252||||184|51638
29430|SWEET & COFFEE|FUENTE DE SODA|C.C. RIOCENTRO EL DORADO LOCAL IC 1||||m.laines@sweet&coffee.com.ec||219|51639
29431|SWEET & COFFEE|FUENTE DE SODA|LOS ALMENDROS, PRIMAX ESTACION DE SERVICIOS 25 DE JULIO, MZ. E, LOTES 6,7,8,9,10 Y11||6022900||j.totoy@sweetandcoffee.com.ec||238|51640
29432|SWEET & COFFEE|CAFETERÍA|NARCISA DE JESUS km 1.6 VIA TERMINAL TERRESTRE|Centro Comercial OASIS&nbsp LOCALES 3,4,65,66&nbsp JUNTO A LA URB VERANDA|986506750|42560090|dulcafesa@gmail.com||150|51641
29433|SWEET&COFFEE|CAFETERÍA|C.C. PLAZA NAVONA LC B100-G 164 BLOQUE B LOTIZACION MANGLERO|C.C. PLAZA NAVONA JUNTO A DE PRATI|997052588|42560090|dulcafesa@gmail.com||136|51642
29434|SWEET & COFFEE|CAFETERÍA|C.C. POLICENTRO LOCAL A-95 SN|Ciudadela: NUEVA KENNEDY&nbsp -&nbsp C.C. POLICENTRO LOCAL A-95|997052588|42560090|dulcafesa@gmail.com||159|51643
29435|SWEET & COFFEE|CAFETERÍA|VIA A SALITRE Kilometro: 13.5 VERMONT PLAZA|C.C. PLAZA VERMONT LC 6 - 7|997052588|42560090|dulcafesa@gmail.com||250|51644
29436|SWEET & COFFEE|CAFETERÍA|AV. DEL BOMBERO km 11 VIA GUAYAQUIL - SALINAS|ESTACION DE SERVICIO&nbsp PUERTO AZUL - VIA A LA COSTA KM 11|997052588|42560090|dulcafesa@gmail.com||112|51645
29437|SWEET & COFFEE|CAFETERÍA|C.C. MALL EL FORTIN SN SN|C.C. MALL EL FORTIN&nbsp ISL 205-B|997052588|42560090|dulcafesa@gmail.com||231|51646
29438|SWEET & COFFEE|CAFETERÍA|VIA A LA COSTA 7.5 SN|C.C. RIOCENTRO LOS CEIBOS LC. 141|997052588|42560090|dulcafesa@gmail.com||130|51647
29439|SWEET & COFFEE|CAFETERÍA|AV. VICTOR HUGO S/N ATAHUALPA|C C MALL DE LOS ANDES&nbsp ISLA 27, FRENTE AL BANCO&nbsp DEL PICHINCHA&nbsp|998572646|26000115|wpatriciopacheco@hotmail.com||247|51648
29440|SWEET & COFFEE|CAFETERÍA|C.C. PASEO SHOPIING S/N BARRIO EL TROPEZON|CC PASEO SHOPIING, LOCAL 42 A&nbsp|998572646|26000115|wpatriciopacheco@hotmail.com||196|51649
29441|SWEET COFFEE|CAFETERÍA|AV. DE LOS GUAYTAMBOS S/N S/N AV RODRIGO PACHANO|FRENTE AL BANCO PICHINCHA FICOA&nbsp|998572646|26000115|wpatriciopacheco@hotmail.com||237|51650
29442|SWEET COFFEE|CAFETERÍA|AV DEL SANTUARIO s/n FELIPE PESO|<strong>AV DEL SANTUARIO Número: S/N Intersección: FELIPE PESO Edificio:<br /> CAFETERIA Y SALAS VIP Referencia: DENTRO DEL CEMENTERIO JARDINES DE<br /> ESPERANZA</strong>|997052588||dulcafesa@gmail.com||151|51651
29443|SWEET & COFFEE|CAFETERÍA|loja sn malecon|AEROVIA - LOJA Y MALECON (PEÑAS)|997052588|42560090|dulcafesa@gmail.com||192|51652
29444|SWEET & COFFEE|CAFETERÍA|via ala costa pb oficina 7 diagonal a veris|carretera via ala costa&nbsp km 13 edificio supermaxi numero de oficina 7 planta baja&nbsp diagonal a veris&nbsp|997052588||dulcafesa@gmail.com||172|51653
29445|SWEET & COFFEE|CAFETERÍA|belo horizonte solar 38-1 mz 1341 belo horizonte|barrio belo horizonte&nbsp numero 38-1 mz 1341 referente belo horizonte&nbsp|997052588||dulcafesa@gmail.com||178|51654
29446|SWEET & COFFEE|CAFETERÍA|AV ING LEON FEBRES CORDERO RIBADENEYRA LOT1Y2 LOT FINCAS DE CASAGRANDE|Edificio: LA PIAZZA FINCAS DE CASAGRANDE.|997052588||dulcafesa@gmail.com||152|51655
29447|SWEET & COFFEE|CAFETERÍA|Av. Naciones Unidas S/N y Av. 6 de Diciembre|C.C. QUICENTRO SHOPPING|26000115|26000115|wpatriciopacheco@hotmail.com||207|51656
29448|SWEET & COFFEE|CAFETERÍA|Av. DEL PARQUE S/N Y ALONSO DE TORRES (C.C. EL BOSQUE)|C.C. EL BOSQUE|0|42097765|wpatriciopacheco@hotmail.com|www.sweetandcoffee.com.ec|126|51657
29449|SWEET & COFFEE|CAFETERÍA|av. república N6-114 y Av. Amazonas (C.C. EL JARDÍN)|C.C. EL JARDÍN (PATIO DE COMIDAS)|0|987122566|s.taques@sweetandcoffee.com.ec|www.sweetandcoffee.com.ec|238|51658
29450|SWEET & COFFEE|CAFETERÍA|Av. De La Prensa S/N y av. Kennedy (c.c condado shopping)|C.C. CONDADO SHOPPING|0|999852646|claragarzon04@hotmail.com||209|51659
29451|SWEET & COFFEE|CAFETERÍA|Av. Amazonas N38-147 y Jose Arizaga|AL FRENTE DEL STAV|26000115|0|wpatriciopacheco@hotmail.com|www.sweetandcoffee.com.ec|166|51660
29452|SWEET & COFFEE|CAFETERÍA|Av. 6 de Diciembre N27-61 y Pasaje A|992527625|22097765|992527625|wpatriciopacheco@hotmail.com||152|51661
29453|SWEET & COFFEE|CAFETERÍA|Av. Pedro Vicente Maldonado S/N Y CALVAS|CENTRO COMERCIAL EL RECREO (ACCESO 8)|0|998572646|wpatriciopacheco@hotmail.com|www.sweetandcoffee.com.ec|234|51662
29454|SWEET & COFFEE|CAFETERÍA|AV. Quitumbe Ñan S/N y Rafael Moran Valverde (QUICENTRO SUR)|C.C. QUICENTRO SUR PLANTA BAJA LOCAL BK-041|987912353|998572696|wpatriciopacheco@hotmail.com||156|51663
29455|SWEET & COFFEE|CAFETERÍA|Oswaldo guayasamín S/N y KM7|GASOLINERA PRIMAX|0|999282248|wpatriciopacheco@hotmail.com||149|51664
29456|SWEET & COFFEE|CAFETERÍA|Av. GonzÁlez SuÁrez N32-90 y Jacinto Bejarano|A LADO DE LA CREPERIE|26000115|40297765|d.caceres@sweetandcoffee.com.ec|www.sweetandcoffee.com.ec|168|51665
29457|SWEET & COFFEE|CAFETERÍA|Av. Interoceanica S/N Y S/n (C.C. SCALA SHOPPING)|C.C. SCALA SHOPPING PISO 2|0|987787803|wpatriciopacheco@hotmail.com|www.sweetandcoffee.com.ec|139|51666
29458|SWEET & COFFEE|CAFETERÍA|Av. Amazonas N36-152 y Av. Naciones Unidas (CCI)|DENTRO DEL C.C. IÑAQUITO|0|998572646|wpatriciopacheco@hotmail.com|www.sweetandcoffee.com.ec|165|51667
29459|SWEET & COFFEE|CAFETERÍA|Av. 18 de Septiembre E7-26 y Reina Victoria|DIAGONAL A MUTUALISTA PICHINCHA|0|998572646|wpatriciopacheco@hotmail.com||223|51668
29460|SWEET & COFFEE|CAFETERÍA|Av. Eloy Alfaro N44-110 y Av. Rio Coca|EDIF. SUPERMAXI ELOY ALFARO|26000115|26022900|wpatriciopacheco@hotmail.com||178|51669
29461|SWEET & COFFEE|CAFETERÍA|Reina Victoria N26-161 y La Niña|A UNA CUADRA DEL BURGER KING PLAZA LA NIÑA PB|26000115|992527625|d.caceres@sweetandcoffe.com.ec||190|51670
29462|SWEET & COFFEE|CAFETERÍA|República Del Salvador S/N y Suecia|A UNA CUADRA DEL MINISTERIO DE SALUD|26022900|998572646|wpatriciopacheco@hotmail.com||157|51671
29463|SWEET & COFFEE|CAFETERÍA|av. mariscal sucre s/n Y catÓn cÁrdenas|JUNTO A LA GASOLINERA PRIMAX|0|45022900|sirdiegor88@hotmail.com|www.sweetandcoffee.com.ec|182|51672
29464|SWEET & COFFEE|CAFETERÍA|RAMóN ROCA 668 Y AMAZONAS|JUNTO AL HOTEL MERCURI|0|46022900|wpatriciopacheco@hotmail.com||100|51673
29465|SWEET & COFFEE|CAFETERÍA|AV. AMAZONAS S/N y AV. EL INCA|FRENTE A JUAN MARCET DEL INCA|26000115|958797873|wpatriciopacheco@hotmail.com||250|51674
29466|SWEET & COFFEE|CAFETERÍA|AV. AMAZONAS S/N Y JOSÉ DE VILLALENGUA|DIAGONAL AL EDIFICIO DINERS|0|998572646|wpatriciopacheco@hotmail.com||180|51675
29467|SWEET & COFFEE|CAFETERÍA|MANUEL CÓRDOVA GALARZA S/N Y S/N (C.C. PLAZA POMASQUí)|C.C. PLAZA POMASQUI|26000115|26000115|wpatriciopacheco@hotmail.com||136|51676
29468|SWEET & COFFEE|CAFETERÍA|av. NACIONES UNIDAS S/N y Av. 6 de Diciembre (c.c. quicentro shopping)|FRENTE AL ESTADIO ATAHUALPA|26000115|998572646|wpatriciopacheco@hotmail.com|www.sweetandcoffee.com.ec|169|51677
29469|SWEET & COFFEE|CAFETERÍA|Moscú 354 Y av. República del salvador|FRENTE A CABIFY|0|979037349|bryanjan_@outlook.es||106|51678
29470|SWEET & COFFEE|CAFETERÍA|AV. 6 DE DICIEMBRE S/N Y MORENO ALEMÁN|EN EL MEGAMAXI|994779198|994779198|wpatriciopacheco@hotmail.com||114|51679
29471|SWEET & COFFEE|CAFETERÍA|AV. 6 DE DICIEMBRE S/N y AV. GASPAR DE VILLARROEL|JUNTO A LA FARMACIA PHARMACYS|0|998572646|wpatriciopacheco@hotmail.com||136|51680
29472|SWEET & COFFEE|CAFETERÍA|av. REPúBLICA N6-114 Y AMAZONAS|FRENTE AL PARQUE LA CAROLINA|26022900|46022900|wpatriciopacheco@hotmail.com||149|51681
29473|SWEET & COFFEE|CAFETERÍA|BRASIL oe3-41 Y bouger|FRENTE A CYRANO|0|998572646|wpatriciopacheco@hotmail.com||189|51682
29474|SWEET & COFFEE|CAFETERÍA|Av. Galo plaza lasso S/n Y av. simÓn bolÍvar|EL PORTAL PISO 2 FRENTE A KAO|26000115|998572646|t.almendariz@sweetandocoffee.com.ec||248|51683
29475|SWEET & COFFEE|CAFETERÍA|av río amazonas s/n y río coca|SUPERMAXI SAN RAFAEL|984556559|984556559|wpatriciopacheco@hotmail.com||201|51684
29476|SWEET & COFFEE|CAFETERÍA|AV. 12 DE OCTUBRE N24B y MADRID|DENTRO DEL SUPERMERCADO|26000115|998572646|d.caceres@sweetandcoffee.com.ec||168|51685
29477|WALMER|FUENTE DE SODA|ESCOBEDO 1428 Y LUQUE||2327531||||226|51686
29478|HOSTERIA BELLAVISTA|HOSTERÍA|KM 2 VIA A DATA S/N S/N|A CUATRO CUADRAS DEL HOTEL AGUA CALIENTE|42764450|999483141|hosteriabellavista@hotmail.com|www.hosteriabellavista.com.ec|182|51687
29479|NORTH STAR|HOSTAL|AV ISIDRO AYORA SOLAR 14 AV. AGUSTIN FREIRE|SAUCES 1 MZ F36 VILLA 14|42237981|987208862|hostalguayaquil@gmail.com|www.hostalguayaquil.com|163|51688
29480|MARIBEL TOUR|AGENCIA DE VIAJES DUAL|FEBRES CORDERO Y ELOY ALFARO, C.C. MULTICOMERCIO, OFC. 104-105||2640253||||197|51689
29481|AMERICA`S CLUB TRAVEL|AGENCIA DE VIAJES DUAL|COLON 602 Y BOYACA. EDIF. COLON, PISO 3, OF. 305||2516783||info@americasclubtravel.com|www.americasclubtravel.com|215|51690
29482|MARCLUB|TERMAS Y BALNEARIOS|CDLA. PUNTA BLANCA S/N ENTRADA 5 VIA MANGLARALTO||2918294|||www.marclub.com|130|51691
29483|FUENTE DE SODA IZZAT|FUENTE DE SODA|PICHINCHA 209 Y AGUIRRE||||||127|51692
29484|MARIN TRAVEL|AGENCIA DE VIAJES INTERNACIONAL|JUNIN 434 Y BAQUERIZO MORENO||2569156||marazar@porta.net||229|51693
29485|ANDREAS TOUR|AGENCIA DE VIAJES INTERNACIONAL|CDLA ADACE AV 11 Y CALLE A||2690027||andreastour@hotmail.com||126|51694
29486|TRAVELTIPS|OPERADOR TURÍSTICO|V.E.ESTRADA 807 Y GUAYACANES||2388258||traveltips.gye@hotmail.com||215|51695
29487|BARBARATUR S.A.|AGENCIA DE VIAJES INTERNACIONAL|BOYACA 1616 CLEMENTE BALLEN|1ER. PISO OFC. 106, FRENTE AL HOTEL GUAYAQUIL|42518696|999424008|barbaratur21@hotmail.com||128|51696
29488|COMUNA SAN PEDRO|CENTRO DE TURISMO COMUNITARIO|SAN PEDRO VIA PRINICPAL RUTA SPONDYLUS||||||205|51697
29489|DISCOTECA C D GOTICA|DISCOTECA|JOSE LUIS TAMAYO (MUEY) B CALLE PRINCIPAL||2874263||||247|51698
29490|SAYAGO TRAVEL|AGENCIA DE VIAJES INTERNACIONAL|CORDOVA 604 Y MENDIBURO||2304664||psayago@interactive.net.ec||178|51699
29491|CANSIONG TRAVEL|AGENCIA DE VIAJES DUAL|BOYACA 823 JUNIN - LUIS URDANETA|FRENTE A C.C. CASA ROSADA|42561098||gerencia@cansiongtravel.com|www.cansiongtravel.com|166|51700
29492|CONFORTUNA|AGENCIA DE VIAJES INTERNACIONAL|BOYACA 1107 P.ICAZA|EN LA ESQUINA SE ENCUENTRA UNA SANASANA&nbsp|999420305|999795790|kathyhe_ng@hotmail.com||151|51701
29493|OTRAMS|OPERADOR TURÍSTICO|CDLA. ALBORADA VI ETAPA MZ. 625 SL. 5||2920156||contabilidad@otramsturismo.com|www.otrasturismo.com|186|51702
29494|HM INTERNATIONAL|HOTEL|CDLA. KENNEDY NORTE, SOLAR #7, MZ. 305||2280806||info@hmhotel.ec|www.hmhotel.ec|142|51703
29495|NATURISSIMO|RESTAURANTE|ISLA SANTA CLARA S/N AV GENERAL RUMIÑAHUI|planta bala centro comercial san luis|425000166|425000166|qtosanluis.naturissimo@degeremcia.com||133|51704
29496|NATURAL YOGURT|FUENTE DE SODA|AV. CARLOS ESPINOZA LARREA S/N SAN LORENZO||2930445||||220|51705
29497|NATURISSIMO|FUENTE DE SODA|SAN LORENZO CALLE 53 INTERSECCION AVENIDA 13 Y 14||||||167|51706
29498|NATURISSIMO|FUENTE DE SODA|CALLE 9 ENTRE AVENIDA 10 Y 12 CC. EL PASEO SHOPPING LOCAL 12||2778321||||135|51707
29499|NATURISSIMO SUC.|FUENTE DE SODA|AV.QUITO Y AV. LA DELICIA C.C. PASEO SHOPPING||||||155|51708
29500|NATURISSIMO|FUENTE DE SODA|AV. JOSE PERALTA C.C. MILENIUM PLAZA||46005277||YESSENIA.VALLEJO@DEGEREMCIA.COM||226|51709
29501|NATURISSIMO|FUENTE DE SODA|VIA INTEROCEANICA S/N. C.C. VILLA CUMBAYA LOCAL 24||2892927||||106|51710
29502|NATURISSIMO|FUENTE DE SODA|CENTRO COMERCIAL PASEO SHOPPING||2982550||machalashopping.naturissimo@deremcia.com||200|51711
29503|NATURISSIMO|FUENTE DE SODA|ROCAFUERTE E/9 DE MAYO Y JUAN MONTALVO||2921060||machalacentro.naturissimo@deremcia.com||208|51712
29504|NATURISSIMO|FUENTE DE SODA|AV. FERROVIARIA TERMINAL TERRESTRE DE MACHALA||||||139|51713
29505|NATURISSIMO|FUENTE DE SODA|QUITUMBE ÑAN S/N Y AV RAFAEL MORAN||4000132||qtoquicentrosur.naturissimo@degeremcia.com||176|51714
29506|NATURAL YOGURT|FUENTE DE SODA|AV CARLOS ESPINOZA LARREA S/N SAN LORENZO||2930445||||157|51715
29507|NATURISSIMO|FUENTE DE SODA|4 DE NOVIEMBRE S/N Y CALLE 113||2925452||zona.manabi@degeremcia.com||103|51716
29508|NATURISSIMO JIPIJAPA|FUENTE DE SODA|AV. ALEJO LASCANO. EDIFICIO MI COMISARIATO JIPIJAPA||45000199||martha.demera@degeremcia.com||121|51717
29509|NATURISSIMO|FUENTE DE SODA|PASEO SHOPPING, PATIO DE COMIDAS||52933052||||206|51718
29510|NATURISSIMO|FUENTE DE SODA|C.C. PASEO SHOPPING QUEVEDO||52754257||shoppingquevedo.naturissimo@degeremcia.com||154|51719
29511|NATURISIMO|FUENTE DE SODA|C.C. PASEO SHOPPING BABAHOYO||||||239|51720
29512|INMOBILIARIA DIVIMONT S.A.|HOSTAL|Punta Estrada S/N Punta Estrada||52526348|982920477|info@galapagosmoonrise.com||173|51721
29513|TASCA DE CARLOS LA|RESTAURANTE|CORDOVA 1002 ENTRE P. ICAZA Y 9 DE COTUBRE||2323755||||116|51722
29514|PRESIDENTE INT|HOTEL|Quisquis 112 Ximena y Riobamba|Bajndo por la calle Junin pasando el UPC diagonal al garaje|959021915|422306176|mloor57@gmail.com|https://presidenteinternacional.com|118|51723
29515|CARMAX|TRANSPORTE TERRESTRE|CDLA. SIMÓN BOLÍVAR MZ. 4 SOLAR 25 AV. DE LAS AMÉRICAS S/N Y CALLE PRIMERA||2398305||mario@carmaxrentacar.com|www.carmaxrentacar.com|146|51724
29516|RESACA|RESTAURANTE|MALECON 2000 INTERSECCION JUNIN||2396800||||122|51725
29517|M&M TRAVEL GROUP|AGENCIA DE VIAJES DUAL|MK 6.5 VIA A SAMBORONDON SN C.C. PLAZA LAGOS TOWN CENTER II, EDIF. MIRADOR ESTE, PISO 1, OF. 1-05|FRENTE AL MC DONALDS||999777487|luis.tola@mymtravel.com||166|51726
29518|M & M ECUACONSOLIDADORA|AGENCIA DE VIAJES DUAL|9 DE OCTUBRE 100 Y MALECÓN EDIFICIO BANCO LA PREVISORA PISO 25 OFICINA 2503||2326880||es ignacio.roca@mymtravel.com|www.ecuaconsolidadora.com|226|51727
29519|M&M TRAVEL GROUP|AGENCIA DE VIAJES DUAL|Yanez Pinzon N26-243 y Orellana||22983800|994043246|maria.lara@mymtravel.com|www.mymtravelgroup.com|182|51728
29520|M&M TRAVEL GROUP|AGENCIA DE VIAJES MAYORISTA|YANEZ PINZÓN N26-243 Y FRANCISCO DE ORELLANA|A LADO DE ALMACENES JUAN ELJURI|22983800|991955348|guillermo.cueva@mymtravel.com|www.mymtravelgroup.com|227|51729
29521|NANCY `S TUR|AGENCIA DE VIAJES INTERNACIONAL|AGUIRRE 120 ENTRE PICHINCHA Y MALECON||2326977||nancystur@hotmail.com||244|51730
29522|CERRO LOBO GUEST HOUSE|HOSTERÍA|VIA RUTA SPONDYLUS S/N CRUCE A LA RINCONADA|E-15 VIA SANTA ELENA - MANABI|993275426||reservas@cerrolobo.com||205|51731
